month,region,product_id,customer_id,volume_sold,net_price_usd_per_mt
2023-11-01,EMEA,P200,CUST_020,1120.32,2046.02
2023-11-01,EMEA,P200,CUST_021,324.18,2005.13
2023-11-01,EMEA,P200,CUST_023,114.12,1997.38
2023-11-01,EMEA,P200,CUST_024,480.84,2015.85
2023-11-01,EMEA,P200,CUST_025,244.93,1985.68
2023-11-01,EMEA,P200,CUST_030,1422.24,2018.33
2023-11-01,EMEA,P200,CUST_034,1071.73,2006.94
2023-11-01,EMEA,P200,CUST_040,48.94,2041.2
2023-11-01,EMEA,P200,CUST_032,1345.34,1992.59
2023-11-01,EMEA,P200,CUST_038,410.04,1977.19
2023-11-01,EMEA,P200,CUST_018,1610.95,2011.37
2023-11-01,APAC,P100,CUST_007,167.43,2275.01
2023-11-01,APAC,P100,CUST_022,1997.39,2238.96
2023-11-01,APAC,P100,CUST_038,5361.32,2212.48
2023-11-01,APAC,P100,CUST_039,1950.99,2259.32
2023-11-01,APAC,P100,CUST_032,499.16,2239.86
2023-11-01,APAC,P100,CUST_013,1749.45,2195.64
2023-11-01,APAC,P100,CUST_036,2002.67,2214.41
2023-11-01,APAC,P200,CUST_007,1139.23,1928.67
2023-11-01,APAC,P200,CUST_022,970.83,1918.88
2023-11-01,APAC,P200,CUST_038,826.4,1954.73
2023-11-01,APAC,P200,CUST_039,182.68,1881.61
2023-11-01,APAC,P200,CUST_020,98.16,1994.06
2023-11-01,APAC,P200,CUST_005,6.43,1997.08
2023-11-01,APAC,P200,CUST_030,4537.27,2030.03
2023-12-01,NA,P100,CUST_002,1498.34,2406.21
2023-12-01,NA,P100,CUST_003,969.01,2540.15
2023-12-01,NA,P100,CUST_006,467.09,2548.98
2023-12-01,NA,P100,CUST_010,1350.05,2504.29
2023-12-01,NA,P100,CUST_011,523.03,2494.37
2023-12-01,NA,P100,CUST_013,1912.33,2548.33
2023-12-01,NA,P100,CUST_014,246.87,2527.65
2023-12-01,NA,P100,CUST_015,1799.36,2505.05
2023-12-01,NA,P100,CUST_017,2376.72,2468.73
2023-12-01,NA,P100,CUST_018,885.03,2548.88
2023-12-01,NA,P100,CUST_026,495.02,2490.15
2023-12-01,NA,P100,CUST_027,2172.67,2416.33
2023-12-01,NA,P100,CUST_028,65.75,2586.28
2023-12-01,NA,P100,CUST_029,2492.72,2522.24
2023-12-01,NA,P100,CUST_032,1.19,2529.05
2023-12-01,NA,P100,CUST_033,1792.96,2552.16
2023-12-01,NA,P100,CUST_035,2676.93,2429.39
2023-12-01,NA,P100,CUST_036,912.04,2497.04
2023-12-01,NA,P100,CUST_037,1727.32,2527.2
2023-12-01,NA,P100,CUST_004,1102.17,2534.65
2023-12-01,NA,P100,CUST_020,479.65,2441.89
2023-12-01,NA,P200,CUST_002,1780.97,2079.48
2023-12-01,NA,P200,CUST_003,5.05,2117.31
2023-12-01,NA,P200,CUST_006,573.23,2136.2
2023-12-01,NA,P200,CUST_010,612.22,2130.9
2023-12-01,NA,P200,CUST_011,84.76,2078.69
2023-12-01,NA,P200,CUST_013,5.94,2090.87
2023-12-01,NA,P200,CUST_014,402.83,2081.2
2023-12-01,NA,P200,CUST_015,1179.15,2135.93
2023-12-01,NA,P200,CUST_017,1084.92,2101.64
2023-12-01,NA,P200,CUST_018,5765.3,2027.22
2023-12-01,NA,P200,CUST_026,1341.34,2064.39
2023-12-01,NA,P200,CUST_027,520.33,2148.29
2023-12-01,NA,P200,CUST_028,46.63,2185.05
2023-12-01,NA,P200,CUST_029,10.49,2075.98
2023-12-01,NA,P200,CUST_032,730.68,2140.46
2023-12-01,NA,P200,CUST_033,1308.27,2090.09
2023-12-01,NA,P200,CUST_035,1001.02,2125.12
2023-12-01,NA,P200,CUST_036,157.91,2138.08
2023-12-01,NA,P200,CUST_037,355.58,2004.22
2023-12-01,NA,P200,CUST_005,29.39,2073.02
2023-12-01,NA,P200,CUST_023,944.57,2089.14
2023-12-01,NA,P200,CUST_025,327.3,2080.69
2023-12-01,EMEA,P100,CUST_004,444.16,2373.84
2023-12-01,EMEA,P100,CUST_005,2311.05,2402.68
2023-12-01,EMEA,P100,CUST_009,981.92,2351.39
2023-12-01,EMEA,P100,CUST_012,903.34,2376.03
2023-12-01,EMEA,P100,CUST_016,760.76,2326.98
2023-12-01,EMEA,P100,CUST_020,1807.67,2287.56
2023-12-01,EMEA,P100,CUST_021,1568.34,2360.03
2023-12-01,EMEA,P100,CUST_023,1485.51,2403.02
2023-12-01,EMEA,P100,CUST_024,983.47,2434.13
2023-12-01,EMEA,P100,CUST_025,1263.78,2365.84
2023-12-01,EMEA,P100,CUST_030,1396.42,2352.71
2023-12-01,EMEA,P100,CUST_034,2141.06,2320.17
2023-12-01,EMEA,P100,CUST_040,1072.98,2313.28
2023-12-01,EMEA,P100,CUST_017,760.82,2308.24
2023-12-01,EMEA,P100,CUST_013,2313.66,2373.48
2023-12-01,EMEA,P100,CUST_037,1496.7,2308.96
2023-12-01,EMEA,P200,CUST_004,63.57,2005.01
2023-12-01,EMEA,P200,CUST_005,585.21,2029.93
2023-12-01,EMEA,P200,CUST_009,148.58,1979.24
2023-12-01,EMEA,P200,CUST_012,1082.24,2036.43
2023-12-01,EMEA,P200,CUST_016,1417.21,2087.1
2023-12-01,EMEA,P200,CUST_020,2130.23,2047.68
2023-12-01,EMEA,P200,CUST_021,783.24,2039.81
2023-12-01,EMEA,P200,CUST_023,2588.43,2056.76
2023-12-01,EMEA,P200,CUST_024,993.45,1985.71
2023-12-01,EMEA,P200,CUST_025,1597.71,1943.84
2023-12-01,EMEA,P200,CUST_030,480.14,2051.59
2023-12-01,EMEA,P200,CUST_034,593.0,1942.18
2023-12-01,EMEA,P200,CUST_040,0.12,2006.2
2023-12-01,EMEA,P200,CUST_038,48.72,1996.52
2023-12-01,EMEA,P200,CUST_007,880.5,1950.17
2023-12-01,EMEA,P200,CUST_010,367.7,2031.31
2023-12-01,APAC,P100,CUST_007,1462.6,2258.4
2023-12-01,APAC,P100,CUST_022,1595.32,2279.29
2023-12-01,APAC,P100,CUST_038,3636.31,2284.28
2023-12-01,APAC,P100,CUST_039,631.28,2167.75
2023-12-01,APAC,P100,CUST_040,2117.85,2276.95
2023-12-01,APAC,P100,CUST_016,631.05,2245.06
2023-12-01,APAC,P100,CUST_033,1353.12,2210.52
2023-12-01,APAC,P200,CUST_007,495.07,1968.08
2023-12-01,APAC,P200,CUST_022,430.56,1886.56
2023-12-01,APAC,P200,CUST_038,2076.35,1965.63
2023-12-01,APAC,P200,CUST_039,334.88,1886.88
2023-12-01,APAC,P200,CUST_021,1222.3,1913.87
2023-12-01,APAC,P200,CUST_024,1654.65,1946.85
2023-12-01,APAC,P200,CUST_009,1953.29,1912.96
2024-01-01,NA,P100,CUST_002,2973.8,2545.1
2024-01-01,NA,P100,CUST_003,1222.76,2453.82
2024-01-01,NA,P100,CUST_006,2114.69,2508.91
2024-01-01,NA,P100,CUST_010,1301.75,2489.7
2024-01-01,NA,P100,CUST_011,927.04,2496.24
2024-01-01,NA,P100,CUST_013,2175.57,2513.67
2024-01-01,NA,P100,CUST_014,1994.32,2543.93
2024-01-01,NA,P100,CUST_015,2077.09,2570.18
2024-01-01,NA,P100,CUST_017,1879.94,2517.66
2024-01-01,NA,P100,CUST_018,4087.67,2503.97
2024-01-01,NA,P100,CUST_026,651.98,2499.11
2024-01-01,NA,P100,CUST_027,907.46,2374.44
2024-01-01,NA,P100,CUST_028,3919.03,2479.04
2024-01-01,NA,P100,CUST_029,759.66,2461.15
2024-01-01,NA,P100,CUST_032,438.04,2445.71
2024-01-01,NA,P100,CUST_033,620.46,2561.88
2024-01-01,NA,P100,CUST_035,2161.91,2436.25
2024-01-01,NA,P100,CUST_036,1580.81,2534.48
2024-01-01,NA,P100,CUST_037,648.21,2482.44
2024-01-01,NA,P100,CUST_034,592.8,2481.45
2024-01-01,NA,P100,CUST_004,139.25,2523.78
2024-01-01,NA,P200,CUST_002,593.48,2066.65
2024-01-01,NA,P200,CUST_006,88.01,2048.19
2024-01-01,NA,P200,CUST_010,304.43,2150.52
2024-01-01,NA,P200,CUST_011,1029.94,2145.88
2024-01-01,NA,P200,CUST_013,763.99,2107.99
2024-01-01,NA,P200,CUST_014,118.12,2137.47
2024-01-01,NA,P200,CUST_015,872.02,2092.33
2024-01-01,NA,P200,CUST_017,478.11,2112.77
2024-01-01,NA,P200,CUST_018,2628.66,2089.06
2024-01-01,NA,P200,CUST_026,845.83,2066.38
2024-01-01,NA,P200,CUST_027,550.44,2068.43
2024-01-01,NA,P200,CUST_028,827.05,2092.49
2024-01-01,NA,P200,CUST_029,370.13,2132.59
2024-01-01,NA,P200,CUST_032,322.25,2067.04
2024-01-01,NA,P200,CUST_033,552.99,2114.0
2024-01-01,NA,P200,CUST_035,43.07,2132.09
2024-01-01,NA,P200,CUST_036,967.34,2052.95
2024-01-01,NA,P200,CUST_037,2874.74,2042.25
2024-01-01,NA,P200,CUST_034,1956.86,2110.84
2024-01-01,NA,P200,CUST_020,2036.64,2112.03
2024-01-01,EMEA,P100,CUST_004,1574.12,2342.5
2024-01-01,EMEA,P100,CUST_005,363.87,2346.88
2024-01-01,EMEA,P100,CUST_009,2939.03,2413.13
2024-01-01,EMEA,P100,CUST_012,840.08,2357.95
2024-01-01,EMEA,P100,CUST_016,665.71,2346.68
2024-01-01,EMEA,P100,CUST_020,732.35,2315.8
2024-01-01,EMEA,P100,CUST_021,1808.63,2416.52
2024-01-01,EMEA,P100,CUST_023,1547.7,2354.28
2024-01-01,EMEA,P100,CUST_024,1130.56,2397.3
2024-01-01,EMEA,P100,CUST_025,7771.04,2389.5
2024-01-01,EMEA,P100,CUST_030,1657.09,2292.92
2024-01-01,EMEA,P100,CUST_034,2452.76,2412.71
2024-01-01,EMEA,P100,CUST_040,3509.7,2366.0
2024-01-01,EMEA,P100,CUST_032,1803.3,2393.37
2024-01-01,EMEA,P100,CUST_022,1055.21,2426.1
2024-01-01,EMEA,P200,CUST_004,25.65,1976.73
2024-01-01,EMEA,P200,CUST_005,530.81,1915.13
2024-01-01,EMEA,P200,CUST_009,299.46,1966.35
2024-01-01,EMEA,P200,CUST_012,415.47,2000.04
2024-01-01,EMEA,P200,CUST_016,15.97,2023.52
2024-01-01,EMEA,P200,CUST_020,1668.37,1970.18
2024-01-01,EMEA,P200,CUST_021,379.3,1965.42
2024-01-01,EMEA,P200,CUST_023,343.01,1946.26
2024-01-01,EMEA,P200,CUST_024,1341.28,2092.37
2024-01-01,EMEA,P200,CUST_025,2113.94,1904.74
2024-01-01,EMEA,P200,CUST_030,2926.07,2030.94
2024-01-01,EMEA,P200,CUST_034,539.65,1962.8
2024-01-01,EMEA,P200,CUST_040,192.02,2009.7
2024-01-01,EMEA,P200,CUST_037,1059.74,2043.08
2024-01-01,EMEA,P200,CUST_032,572.44,2003.31
2024-01-01,EMEA,P200,CUST_002,241.46,2007.43
2024-01-01,APAC,P100,CUST_007,919.47,2289.65
2024-01-01,APAC,P100,CUST_022,404.38,2254.14
2024-01-01,APAC,P100,CUST_038,4491.22,2294.78
2024-01-01,APAC,P100,CUST_039,242.0,2231.24
2024-01-01,APAC,P100,CUST_015,5771.32,2203.32
2024-01-01,APAC,P100,CUST_024,806.89,2227.6
2024-01-01,APAC,P100,CUST_009,2827.44,2327.59
2024-01-01,APAC,P200,CUST_007,3937.57,1956.14
2024-01-01,APAC,P200,CUST_022,671.72,1948.12
2024-01-01,APAC,P200,CUST_038,824.79,1990.35
2024-01-01,APAC,P200,CUST_039,345.54,1921.34
2024-01-01,APAC,P200,CUST_026,2.39,1934.78
2024-01-01,APAC,P200,CUST_002,941.85,1943.23
2024-01-01,APAC,P200,CUST_012,1401.25,1947.34
2024-02-01,NA,P100,CUST_002,2705.08,2508.14
2024-02-01,NA,P100,CUST_003,629.01,2507.29
2024-02-01,NA,P100,CUST_006,1282.51,2530.96
2024-02-01,NA,P100,CUST_010,2642.0,2551.93
2024-02-01,NA,P100,CUST_011,5084.85,2446.55
2024-02-01,NA,P100,CUST_013,6156.22,2504.3
2024-02-01,NA,P100,CUST_014,694.64,2531.68
2024-02-01,NA,P100,CUST_015,4113.95,2448.45
2024-02-01,NA,P100,CUST_017,3040.42,2579.14
2024-02-01,NA,P100,CUST_018,1636.68,2582.44
2024-02-01,NA,P100,CUST_026,1177.44,2440.81
2024-02-01,NA,P100,CUST_027,3286.35,2561.11
2024-02-01,NA,P100,CUST_028,1821.54,2442.33
2024-02-01,NA,P100,CUST_029,79.2,2499.22
2024-02-01,NA,P100,CUST_032,274.56,2471.23
2024-02-01,NA,P100,CUST_033,1189.03,2454.78
2024-02-01,NA,P100,CUST_035,1532.28,2548.93
2024-02-01,NA,P100,CUST_036,748.71,2473.46
2024-02-01,NA,P100,CUST_037,773.47,2498.59
2024-02-01,NA,P100,CUST_004,484.58,2474.71
2024-02-01,NA,P100,CUST_007,295.84,2591.99
2024-02-01,NA,P200,CUST_002,180.09,2112.49
2024-02-01,NA,P200,CUST_003,338.65,2104.37
2024-02-01,NA,P200,CUST_006,34.96,2095.21
2024-02-01,NA,P200,CUST_010,1199.53,2102.21
2024-02-01,NA,P200,CUST_011,258.64,2166.41
2024-02-01,NA,P200,CUST_013,80.79,2189.87
2024-02-01,NA,P200,CUST_014,1739.03,2093.52
2024-02-01,NA,P200,CUST_015,2157.77,2111.73
2024-02-01,NA,P200,CUST_017,9.34,2110.83
2024-02-01,NA,P200,CUST_018,1089.76,2132.25
2024-02-01,NA,P200,CUST_026,863.72,2144.67
2024-02-01,NA,P200,CUST_027,295.48,2146.33
2024-02-01,NA,P200,CUST_028,1444.84,2175.17
2024-02-01,NA,P200,CUST_029,88.76,2141.0
2024-02-01,NA,P200,CUST_032,141.07,2156.77
2024-02-01,NA,P200,CUST_033,1504.33,2116.43
2024-02-01,NA,P200,CUST_035,335.08,2157.94
2024-02-01,NA,P200,CUST_036,701.33,2075.56
2024-02-01,NA,P200,CUST_037,1575.85,2116.13
2024-02-01,NA,P200,CUST_021,3347.17,2078.13
2024-02-01,NA,P200,CUST_039,620.22,2158.11
2024-02-01,NA,P200,CUST_012,1251.48,2124.92
2024-02-01,EMEA,P100,CUST_004,2153.03,2427.91
2024-02-01,EMEA,P100,CUST_005,2520.93,2348.9
2024-02-01,EMEA,P100,CUST_009,2807.2,2412.19
2024-02-01,EMEA,P100,CUST_012,5844.3,2378.83
2024-02-01,EMEA,P100,CUST_016,3304.01,2428.24
2024-02-01,EMEA,P100,CUST_020,1599.12,2342.87
2024-02-01,EMEA,P100,CUST_021,619.18,2351.86
2024-02-01,EMEA,P100,CUST_023,1208.26,2341.59
2024-02-01,EMEA,P100,CUST_024,2192.17,2434.23
2024-02-01,EMEA,P100,CUST_025,3783.5,2323.77
2024-02-01,EMEA,P100,CUST_030,765.5,2315.78
2024-02-01,EMEA,P100,CUST_034,1202.03,2396.33
2024-02-01,EMEA,P100,CUST_040,1822.41,2298.83
2024-02-01,EMEA,P100,CUST_035,1449.03,2341.83
2024-02-01,EMEA,P100,CUST_018,1904.86,2363.16
2024-02-01,EMEA,P200,CUST_004,50.02,1972.93
2024-02-01,EMEA,P200,CUST_005,471.99,2043.86
2024-02-01,EMEA,P200,CUST_009,1243.72,2049.0
2024-02-01,EMEA,P200,CUST_012,2179.75,2059.5
2024-02-01,EMEA,P200,CUST_016,309.65,1976.61
2024-02-01,EMEA,P200,CUST_020,1753.05,2017.81
2024-02-01,EMEA,P200,CUST_021,265.07,2042.63
2024-02-01,EMEA,P200,CUST_023,1682.47,2053.6
2024-02-01,EMEA,P200,CUST_024,1062.2,2037.53
2024-02-01,EMEA,P200,CUST_025,1189.57,2009.15
2024-02-01,EMEA,P200,CUST_030,1042.57,2056.26
2024-02-01,EMEA,P200,CUST_034,617.52,2099.67
2024-02-01,EMEA,P200,CUST_040,253.15,2059.92
2024-02-01,EMEA,P200,CUST_013,44.53,2024.49
2024-02-01,EMEA,P200,CUST_017,254.59,1976.56
2024-02-01,APAC,P100,CUST_007,4530.68,2255.54
2024-02-01,APAC,P100,CUST_022,3267.73,2252.56
2024-02-01,APAC,P100,CUST_038,6469.19,2280.24
2024-02-01,APAC,P100,CUST_039,397.57,2271.23
2024-02-01,APAC,P100,CUST_011,502.25,2236.28
2024-02-01,APAC,P100,CUST_024,1861.51,2196.24
2024-02-01,APAC,P200,CUST_007,294.7,1914.44
2024-02-01,APAC,P200,CUST_022,2174.19,1971.38
2024-02-01,APAC,P200,CUST_038,1305.9,1917.0
2024-02-01,APAC,P200,CUST_039,3.75,1929.14
2024-02-01,APAC,P200,CUST_015,1670.53,1942.23
2024-02-01,APAC,P200,CUST_012,2949.21,1958.38
2024-02-01,APAC,P200,CUST_029,49.8,1900.87
2024-03-01,NA,P100,CUST_002,6276.47,2479.27
2024-03-01,NA,P100,CUST_003,770.13,2422.31
2024-03-01,NA,P100,CUST_006,3181.25,2544.12
2024-03-01,NA,P100,CUST_010,2037.46,2434.88
2024-03-01,NA,P100,CUST_011,6067.76,2515.15
2024-03-01,NA,P100,CUST_013,3892.66,2540.68
2024-03-01,NA,P100,CUST_014,5590.11,2432.68
2024-03-01,NA,P100,CUST_015,536.91,2494.7
2024-03-01,NA,P100,CUST_017,3634.42,2527.42
2024-03-01,NA,P100,CUST_018,1361.66,2491.99
2024-03-01,NA,P100,CUST_026,7752.8,2528.11
2024-03-01,NA,P100,CUST_027,2190.12,2480.83
2024-03-01,NA,P100,CUST_028,254.11,2529.77
2024-03-01,NA,P100,CUST_029,450.7,2535.8
2024-03-01,NA,P100,CUST_032,206.41,2467.92
2024-03-01,NA,P100,CUST_033,1478.13,2497.07
2024-03-01,NA,P100,CUST_035,5076.96,2461.15
2024-03-01,NA,P100,CUST_036,2697.52,2570.91
2024-03-01,NA,P100,CUST_037,904.26,2559.84
2024-03-01,NA,P100,CUST_039,980.11,2465.23
2024-03-01,NA,P100,CUST_016,576.66,2481.4
2024-03-01,NA,P200,CUST_002,63.02,2128.22
2024-03-01,NA,P200,CUST_003,922.35,2072.71
2024-03-01,NA,P200,CUST_006,69.31,2053.07
2024-03-01,NA,P200,CUST_010,408.45,2017.88
2024-03-01,NA,P200,CUST_011,704.53,2132.62
2024-03-01,NA,P200,CUST_013,286.24,2185.89
2024-03-01,NA,P200,CUST_014,768.49,2082.1
2024-03-01,NA,P200,CUST_015,1222.81,2132.17
2024-03-01,NA,P200,CUST_017,465.92,2060.84
2024-03-01,NA,P200,CUST_018,1763.42,2108.86
2024-03-01,NA,P200,CUST_026,364.43,2133.67
2024-03-01,NA,P200,CUST_027,2187.48,2076.91
2024-03-01,NA,P200,CUST_028,325.99,2104.13
2024-03-01,NA,P200,CUST_029,2076.97,2133.8
2024-03-01,NA,P200,CUST_032,686.57,2097.18
2024-03-01,NA,P200,CUST_033,545.38,2142.1
2024-03-01,NA,P200,CUST_035,8.64,2152.34
2024-03-01,NA,P200,CUST_036,737.05,2065.79
2024-03-01,NA,P200,CUST_037,1246.03,2097.51
2024-03-01,NA,P200,CUST_009,381.03,2058.06
2024-03-01,NA,P200,CUST_022,1421.82,2087.82
2024-03-01,EMEA,P100,CUST_004,2850.57,2325.99
2024-03-01,EMEA,P100,CUST_005,3362.33,2364.39
2024-03-01,EMEA,P100,CUST_009,4413.82,2282.74
2024-03-01,EMEA,P100,CUST_012,3154.95,2360.11
2024-03-01,EMEA,P100,CUST_016,957.21,2315.08
2024-03-01,EMEA,P100,CUST_020,1710.86,2347.47
2024-03-01,EMEA,P100,CUST_021,828.61,2421.46
2024-03-01,EMEA,P100,CUST_023,3393.43,2325.04
2024-03-01,EMEA,P100,CUST_024,569.3,2346.81
2024-03-01,EMEA,P100,CUST_025,766.95,2414.01
2024-03-01,EMEA,P100,CUST_030,3634.02,2337.22
2024-03-01,EMEA,P100,CUST_034,464.94,2370.9
2024-03-01,EMEA,P100,CUST_040,4218.34,2409.95
2024-03-01,EMEA,P100,CUST_032,653.52,2358.14
2024-03-01,EMEA,P100,CUST_017,3322.77,2337.47
2024-03-01,EMEA,P100,CUST_033,1097.98,2402.97
2024-03-01,EMEA,P200,CUST_004,129.95,2005.72
2024-03-01,EMEA,P200,CUST_005,350.1,2029.6
2024-03-01,EMEA,P200,CUST_009,502.43,2081.65
2024-03-01,EMEA,P200,CUST_012,12.94,2004.41
2024-03-01,EMEA,P200,CUST_016,394.53,2077.68
2024-03-01,EMEA,P200,CUST_020,400.56,2049.35
2024-03-01,EMEA,P200,CUST_021,179.59,2017.13
2024-03-01,EMEA,P200,CUST_023,85.16,2103.45
2024-03-01,EMEA,P200,CUST_024,1615.33,2018.09
2024-03-01,EMEA,P200,CUST_025,70.27,2007.53
2024-03-01,EMEA,P200,CUST_030,3240.15,2038.13
2024-03-01,EMEA,P200,CUST_034,1026.17,1994.14
2024-03-01,EMEA,P200,CUST_040,111.2,1943.29
2024-03-01,EMEA,P200,CUST_015,281.84,1945.99
2024-03-01,EMEA,P200,CUST_032,1091.36,1984.32
2024-03-01,EMEA,P200,CUST_026,376.14,1919.49
2024-03-01,APAC,P100,CUST_007,1627.67,2229.79
2024-03-01,APAC,P100,CUST_022,2507.97,2254.12
2024-03-01,APAC,P100,CUST_038,2174.74,2284.88
2024-03-01,APAC,P100,CUST_039,1365.06,2279.61
2024-03-01,APAC,P100,CUST_014,2421.05,2221.05
2024-03-01,APAC,P100,CUST_024,1975.63,2253.32
2024-03-01,APAC,P100,CUST_012,11368.36,2316.66
2024-03-01,APAC,P200,CUST_007,839.45,1951.56
2024-03-01,APAC,P200,CUST_022,1114.79,2014.87
2024-03-01,APAC,P200,CUST_038,1583.61,1934.78
2024-03-01,APAC,P200,CUST_039,1061.65,1899.85
2024-03-01,APAC,P200,CUST_023,274.5,1983.04
2024-03-01,APAC,P200,CUST_006,1030.67,1972.6
2024-03-01,APAC,P200,CUST_030,150.4,1914.97
2024-04-01,NA,P100,CUST_002,770.33,2520.3
2024-04-01,NA,P100,CUST_003,571.27,2457.13
2024-04-01,NA,P100,CUST_006,1427.3,2439.12
2024-04-01,NA,P100,CUST_010,8791.95,2471.97
2024-04-01,NA,P100,CUST_011,2427.51,2552.13
2024-04-01,NA,P100,CUST_013,1607.21,2547.57
2024-04-01,NA,P100,CUST_014,6578.45,2483.92
2024-04-01,NA,P100,CUST_015,2061.83,2602.95
2024-04-01,NA,P100,CUST_017,3788.66,2410.76
2024-04-01,NA,P100,CUST_018,1173.68,2512.85
2024-04-01,NA,P100,CUST_026,3787.45,2532.07
2024-04-01,NA,P100,CUST_027,515.93,2608.19
2024-04-01,NA,P100,CUST_028,1834.0,2477.71
2024-04-01,NA,P100,CUST_029,601.58,2430.68
2024-04-01,NA,P100,CUST_031,3220.93,2453.6
2024-04-01,NA,P100,CUST_032,296.76,2353.97
2024-04-01,NA,P100,CUST_033,1460.16,2559.72
2024-04-01,NA,P100,CUST_035,1206.4,2497.02
2024-04-01,NA,P100,CUST_036,1921.93,2468.07
2024-04-01,NA,P100,CUST_037,563.54,2486.37
2024-04-01,NA,P100,CUST_024,3138.51,2489.76
2024-04-01,NA,P100,CUST_025,3894.43,2470.93
2024-04-01,NA,P100,CUST_005,2130.4,2525.45
2024-04-01,NA,P200,CUST_002,169.62,2129.46
2024-04-01,NA,P200,CUST_003,247.13,2148.68
2024-04-01,NA,P200,CUST_006,280.22,2128.63
2024-04-01,NA,P200,CUST_010,749.52,2078.3
2024-04-01,NA,P200,CUST_011,2011.11,2054.71
2024-04-01,NA,P200,CUST_013,2028.61,2049.1
2024-04-01,NA,P200,CUST_014,1794.77,2119.5
2024-04-01,NA,P200,CUST_015,885.58,2071.38
2024-04-01,NA,P200,CUST_017,36.02,2035.92
2024-04-01,NA,P200,CUST_018,987.26,2089.36
2024-04-01,NA,P200,CUST_026,4.16,2033.26
2024-04-01,NA,P200,CUST_027,372.92,2169.4
2024-04-01,NA,P200,CUST_028,24.83,2118.26
2024-04-01,NA,P200,CUST_029,90.01,2106.62
2024-04-01,NA,P200,CUST_031,633.06,2080.07
2024-04-01,NA,P200,CUST_032,243.01,2084.25
2024-04-01,NA,P200,CUST_033,736.38,2152.83
2024-04-01,NA,P200,CUST_035,474.75,2078.84
2024-04-01,NA,P200,CUST_036,881.32,2129.72
2024-04-01,NA,P200,CUST_037,662.77,2130.38
2024-04-01,NA,P200,CUST_020,1275.22,2147.71
2024-04-01,NA,P200,CUST_007,1083.52,2065.38
2024-04-01,NA,P200,CUST_038,236.83,2136.06
2024-04-01,EMEA,P100,CUST_004,1893.21,2339.74
2024-04-01,EMEA,P100,CUST_005,6187.96,2377.65
2024-04-01,EMEA,P100,CUST_009,1380.52,2377.12
2024-04-01,EMEA,P100,CUST_012,790.34,2305.46
2024-04-01,EMEA,P100,CUST_016,719.83,2291.62
2024-04-01,EMEA,P100,CUST_020,237.73,2340.2
2024-04-01,EMEA,P100,CUST_021,4497.94,2357.23
2024-04-01,EMEA,P100,CUST_023,3463.05,2346.85
2024-04-01,EMEA,P100,CUST_024,573.5,2317.24
2024-04-01,EMEA,P100,CUST_025,2786.62,2356.83
2024-04-01,EMEA,P100,CUST_030,780.18,2361.79
2024-04-01,EMEA,P100,CUST_034,1918.42,2309.66
2024-04-01,EMEA,P100,CUST_040,1170.55,2399.54
2024-04-01,EMEA,P100,CUST_014,2296.95,2244.41
2024-04-01,EMEA,P100,CUST_033,1614.7,2301.8
2024-04-01,EMEA,P100,CUST_029,3128.61,2380.27
2024-04-01,EMEA,P200,CUST_004,21.64,1969.26
2024-04-01,EMEA,P200,CUST_005,150.48,2002.38
2024-04-01,EMEA,P200,CUST_009,1783.94,2015.95
2024-04-01,EMEA,P200,CUST_012,143.64,1961.95
2024-04-01,EMEA,P200,CUST_016,948.63,2052.28
2024-04-01,EMEA,P200,CUST_020,387.2,2017.63
2024-04-01,EMEA,P200,CUST_021,802.16,1924.93
2024-04-01,EMEA,P200,CUST_023,447.34,1996.49
2024-04-01,EMEA,P200,CUST_024,663.91,1962.78
2024-04-01,EMEA,P200,CUST_025,2322.59,1910.83
2024-04-01,EMEA,P200,CUST_030,443.99,1951.29
2024-04-01,EMEA,P200,CUST_034,211.69,2056.61
2024-04-01,EMEA,P200,CUST_040,45.29,2004.47
2024-04-01,EMEA,P200,CUST_027,575.96,1949.86
2024-04-01,EMEA,P200,CUST_039,0.13,2004.11
2024-04-01,EMEA,P200,CUST_033,4642.82,1963.07
2024-04-01,APAC,P100,CUST_007,1001.19,2235.75
2024-04-01,APAC,P100,CUST_022,7242.02,2184.42
2024-04-01,APAC,P100,CUST_038,4669.37,2272.78
2024-04-01,APAC,P100,CUST_039,1854.41,2265.88
2024-04-01,APAC,P100,CUST_018,2936.16,2210.66
2024-04-01,APAC,P100,CUST_015,2346.19,2321.52
2024-04-01,APAC,P100,CUST_027,559.28,2237.49
2024-04-01,APAC,P200,CUST_007,160.06,1982.87
2024-04-01,APAC,P200,CUST_022,2837.64,1986.62
2024-04-01,APAC,P200,CUST_038,509.66,1979.72
2024-04-01,APAC,P200,CUST_039,393.72,1926.28
2024-04-01,APAC,P200,CUST_009,3162.16,1981.89
2024-04-01,APAC,P200,CUST_029,234.55,1987.07
2024-04-01,APAC,P200,CUST_013,353.74,1973.25
2024-05-01,NA,P100,CUST_002,3443.71,2516.16
2024-05-01,NA,P100,CUST_003,730.47,2520.39
2024-05-01,NA,P100,CUST_006,3359.21,2414.66
2024-05-01,NA,P100,CUST_010,2180.24,2496.94
2024-05-01,NA,P100,CUST_011,4724.01,2537.36
2024-05-01,NA,P100,CUST_013,2316.09,2578.84
2024-05-01,NA,P100,CUST_014,3259.37,2481.51
2024-05-01,NA,P100,CUST_015,1366.12,2428.09
2024-05-01,NA,P100,CUST_017,2258.01,2525.02
